title,release_date,developer,publisher,genre,product_rating,user_score,platform,metascore,source,summary
Home Sweet Home (2018),2018-10-16,Mastiff,Mastiff,First-Person Adventure,Rated M For Mature,6.6,Xbox One,65,dataset3,
F1 Manager 2023,2023-07-31,Frontier Developments,Frontier Developments,Auto Racing Sim,Rated E For Everyone,6.1,PC,79,dataset3,
F1 Manager 2023,2023-07-31,Frontier Developments,Frontier Developments,Auto Racing Sim,Rated E For Everyone,6.1,PlayStation 5,76,dataset3,
F1 Manager 2023,2023-07-31,Frontier Developments,Frontier Developments,Auto Racing Sim,Rated E For Everyone,6.1,Xbox Series X / S,78,dataset3,
Pascal's Wager,2020-01-16,Giant Network,Giant Network,Action RPG,,8.5,iOS,78,dataset3,
Brink,2011-05-10,Splash Damage,Bethesda Softworks,FPS,Rated T For Teen,5.8,Xbox 360,68,dataset3,
Brink,2011-05-10,Splash Damage,Bethesda Softworks,FPS,Rated T For Teen,5.8,PlayStation 3,72,dataset3,
Brink,2011-05-10,Splash Damage,Bethesda Softworks,FPS,Rated T For Teen,5.8,PC,70,dataset3,
Tamagotchi Connection: Corner Shop 2,2006-11-14,NanaOn-Sha,Namco Bandai Games,Strategy,Rated E For Everyone,,Nintendo DS,66,dataset3,
IL-2 Sturmovik: Cliffs of Dover,2011-04-26,1C: Maddox Games,Ubisoft,Aircraft Combat Sim,Rated T For Teen,7.0,PC,60,dataset3,
Rise of Nations: Rise of Legends,2006-05-09,Big Huge Games,Microsoft Game Studios,Real-Time Strategy,Rated T For Teen,8.3,PC,84,dataset3,
Ori and the Will of the Wisps,2020-03-11,Moon Studios,Microsoft Game Studios,Metroidvania,Rated E For Everyone,8.9,Xbox One,90,dataset3,
Ori and the Will of the Wisps,2020-03-11,Moon Studios,Microsoft Game Studios,Metroidvania,Rated E For Everyone,8.9,PC,88,dataset3,
Ori and the Will of the Wisps,2020-03-11,Moon Studios,Microsoft Game Studios,Metroidvania,Rated E For Everyone,8.9,Xbox Series X / S,92,dataset3,
Ori and the Will of the Wisps,2020-03-11,Moon Studios,Microsoft Game Studios,Metroidvania,Rated E For Everyone,8.9,Nintendo Switch,93,dataset3,
Marvel's Spider-Man: Turf Wars,2018-11-20,Insomniac Games,Sony Interactive Entertainment,Open-World Action,Rated T For Teen,6.6,PlayStation 4,70,dataset3,
Prince of Persia Trilogy,2011-04-19,Ubisoft,Ubisoft,Compilation,Rated M For Mature,7.9,PlayStation 3,81,dataset3,
Until Dawn: Rush of Blood,2016-10-10,Supermassive Games,Sony Interactive Entertainment,Rail Shooter,Rated M For Mature,7.9,PlayStation 4,72,dataset3,
Empires: Dawn of the Modern World,2003-10-21,Stainless Steel Studios,Activision,Real-Time Strategy,Rated T For Teen,8.3,PC,81,dataset3,
Forgive me Father,2021-10-26,Byte Barrel,1C Entertainment,FPS,,7.0,PC,71,dataset3,
Forgive me Father,2021-10-26,Byte Barrel,1C Entertainment,FPS,,7.0,Nintendo Switch,tbd,dataset3,
Forgive me Father,2021-10-26,Byte Barrel,1C Entertainment,FPS,,7.0,PlayStation 4,74,dataset3,
Forgive me Father,2021-10-26,Byte Barrel,1C Entertainment,FPS,,7.0,Xbox One,tbd,dataset3,
Forgive me Father,2021-10-26,Byte Barrel,1C Entertainment,FPS,,7.0,Xbox Series X / S,tbd,dataset3,
Company of Heroes 2: Ardennes Assault,2014-11-17,Relic Entertainment,Sega,Real-Time Strategy,Rated M For Mature,6.3,PC,81,dataset3,
KeyWe,2021-08-31,Stonewheat & Sons,Sold Out,Action Puzzle,,8.7,PC,73,dataset3,
KeyWe,2021-08-31,Stonewheat & Sons,Sold Out,Action Puzzle,,8.7,PlayStation 5,74,dataset3,
KeyWe,2021-08-31,Stonewheat & Sons,Sold Out,Action Puzzle,,8.7,Nintendo Switch,tbd,dataset3,
KeyWe,2021-08-31,Stonewheat & Sons,Sold Out,Action Puzzle,,8.7,Xbox Series X / S,tbd,dataset3,
KeyWe,2021-08-31,Stonewheat & Sons,Sold Out,Action Puzzle,,8.7,Xbox One,tbd,dataset3,
WTF: Work Time Fun,2006-10-17,SCEJ,D3Publisher,Party,Rated T For Teen,,PSP,63,dataset3,
Godzilla: Destroy All Monsters Melee,2002-10-08,"Pipeworks Software, Inc.",Atari SA,3D Fighting,Rated T For Teen,7.0,GameCube,73,dataset3,
Godzilla: Destroy All Monsters Melee,2002-10-08,"Pipeworks Software, Inc.",Atari SA,3D Fighting,Rated T For Teen,7.0,Xbox,71,dataset3,
The Legend of Spyro: Dawn of the Dragon (2008),2008-10-21,Etranges Libellules,Activision,3D Platformer,Rated E +10 For Everyone +10,6.6,PlayStation 3,59,dataset3,
The Legend of Spyro: Dawn of the Dragon (2008),2008-10-21,Etranges Libellules,Activision,3D Platformer,Rated E +10 For Everyone +10,6.6,Xbox 360,62,dataset3,
The Legend of Spyro: Dawn of the Dragon (2008),2008-10-21,Etranges Libellules,Activision,3D Platformer,Rated E +10 For Everyone +10,6.6,Wii,64,dataset3,
The Legend of Spyro: Dawn of the Dragon (2008),2008-10-21,Etranges Libellules,Activision,3D Platformer,Rated E +10 For Everyone +10,6.6,PlayStation 2,tbd,dataset3,
The Legend of Spyro: Dawn of the Dragon (2008),2008-10-21,Etranges Libellules,Activision,3D Platformer,Rated E +10 For Everyone +10,6.6,Nintendo DS,57,dataset3,
Star Wars Galaxies: Jump to Lightspeed,2004-10-26,Sony Online Entertainment,LucasArts,MMORPG,Rated T For Teen,5.4,PC,77,dataset3,
ModNation Racers,2010-05-25,United Front Games,SCEA,Arcade Racing,Rated E For Everyone,7.8,PlayStation 3,82,dataset3,
ModNation Racers,2010-05-25,United Front Games,SCEA,Arcade Racing,Rated E For Everyone,7.8,PSP,73,dataset3,
Kingdom Under Fire: A War of Heroes,2001-01-18,Bloom Technology,Gathering,Real-Time Strategy,Rated T For Teen,5.9,PC,59,dataset3,
Frostpunk: The Last Autumn,2020-01-21,11 bit studios,11 bit studios,Management,,8.5,PC,79,dataset3,
World of Warcraft: Warlords of Draenor,2014-11-13,Blizzard Entertainment,Blizzard Entertainment,MMORPG,Rated T For Teen,3.8,PC,87,dataset3,
Subject 13,2015-05-28,Paul Cuisset,Microids,Point-and-Click,,6.3,PC,59,dataset3,
Subject 13,2015-05-28,Paul Cuisset,Microids,Point-and-Click,,6.3,PlayStation 4,58,dataset3,
Subject 13,2015-05-28,Paul Cuisset,Microids,Point-and-Click,,6.3,Xbox One,59,dataset3,
Strike Vector,2014-01-28,Ragequit Corporation,Ragequit Corporation,FPS,,7.7,PC,73,dataset3,
The Invisible Hand,2021-05-07,Power Struggle Games,Fellow Traveller,Virtual Career,,8.0,PC,69,dataset3,
Links 2004,2003-11-11,Indie Built,Microsoft Game Studios,Golf Sim,Rated E For Everyone,8.2,Xbox,80,dataset3,
ATONE: Heart of the Elder Tree,2023-01-27,Wildboy Studios,Untold Tales,Action Adventure,Rated T For Teen,,PC,71,dataset3,
ATONE: Heart of the Elder Tree,2023-01-27,Wildboy Studios,Untold Tales,Action Adventure,Rated T For Teen,,iOS,tbd,dataset3,
ATONE: Heart of the Elder Tree,2023-01-27,Wildboy Studios,Untold Tales,Action Adventure,Rated T For Teen,,Nintendo Switch,76,dataset3,
ATONE: Heart of the Elder Tree,2023-01-27,Wildboy Studios,Untold Tales,Action Adventure,Rated T For Teen,,PlayStation 4,tbd,dataset3,
Star Wars: Tiny Death Star,2013-10-15,NimbleBit,LucasArts,Tycoon,,6.4,iOS,70,dataset3,
Pure,2008-09-23,Black Rock Studio,Disney Interactive Studios,Auto Racing,Rated E For Everyone,7.7,PC,80,dataset3,
Pure,2008-09-23,Black Rock Studio,Disney Interactive Studios,Auto Racing,Rated E For Everyone,7.7,Xbox 360,85,dataset3,
Pure,2008-09-23,Black Rock Studio,Disney Interactive Studios,Auto Racing,Rated E For Everyone,7.7,PlayStation 3,83,dataset3,
Roogoo,2008-06-04,SpiderMonk,SouthPeak Games,Puzzle,Rated E For Everyone,,PC,72,dataset3,
Roogoo,2008-06-04,SpiderMonk,SouthPeak Games,Puzzle,Rated E For Everyone,,Xbox 360,78,dataset3,
Medieval Moves: Deadmund's Quest,2011-11-15,Zindagi Games,SCEA,Action Adventure,Rated E +10 For Everyone +10,7.0,PlayStation 3,61,dataset3,
Monsters Ate My Birthday Cake,2014-06-26,SleepNinja Games,Cartoon Network,Action,,6.5,iOS,89,dataset3,
Monsters Ate My Birthday Cake,2014-06-26,SleepNinja Games,Cartoon Network,Action,,6.5,PC,tbd,dataset3,
Primal Carnage,2012-10-29,Lukewarm Media,Reverb,FPS,,7.6,PC,67,dataset3,
Tiger Woods PGA Tour 2003,2002-10-29,EA Sports,EA Sports,Golf Sim,Rated E For Everyone,,PlayStation 2,88,dataset3,
Tiger Woods PGA Tour 2003,2002-10-29,EA Sports,EA Sports,Golf Sim,Rated E For Everyone,,GameCube,90,dataset3,
Tiger Woods PGA Tour 2003,2002-10-29,EA Sports,EA Sports,Golf Sim,Rated E For Everyone,,PC,92,dataset3,
Tiger Woods PGA Tour 2003,2002-10-29,EA Sports,EA Sports,Golf Sim,Rated E For Everyone,,Xbox,88,dataset3,
Reventure,2019-10-08,Pixelatto,Pixelatto,Open-World Action,Rated T For Teen,8.0,PC,84,dataset3,
Reventure,2019-10-08,Pixelatto,Pixelatto,Open-World Action,Rated T For Teen,8.0,Nintendo Switch,83,dataset3,
Reventure,2019-10-08,Pixelatto,Pixelatto,Open-World Action,Rated T For Teen,8.0,iOS,tbd,dataset3,
Infinite Crisis,2015-03-26,Turbine Inc.,Warner Bros. Interactive Entertainment,MOBA,Rated T For Teen,6.6,PC,68,dataset3,
Draugen,2019-05-29,Red Thread Games,Red Thread Games,First-Person Adventure,,6.7,PC,73,dataset3,
Draugen,2019-05-29,Red Thread Games,Red Thread Games,First-Person Adventure,,6.7,PlayStation 4,75,dataset3,
Draugen,2019-05-29,Red Thread Games,Red Thread Games,First-Person Adventure,,6.7,Xbox One,72,dataset3,
Mega Man Powered Up,2006-03-14,Capcom,Capcom,2D Platformer,Rated E For Everyone,8.6,PSP,82,dataset3,
Wii Fit U,2013-11-01,Nintendo,Nintendo,Exercise,Rated E For Everyone,7.8,Wii U,72,dataset3,
Contra: Evolution,2013-05-31,,,2D Platformer,,7.4,iOS,64,dataset3,
Ace Combat 7: Skies Unknown,2019-01-18,Project Aces,Bandai Namco Games,Aircraft Combat Sim,Rated T For Teen,7.9,PlayStation 4,80,dataset3,
Ace Combat 7: Skies Unknown,2019-01-18,Project Aces,Bandai Namco Games,Aircraft Combat Sim,Rated T For Teen,7.9,Xbox One,79,dataset3,
Ace Combat 7: Skies Unknown,2019-01-18,Project Aces,Bandai Namco Games,Aircraft Combat Sim,Rated T For Teen,7.9,PC,78,dataset3,
Mobile Suit Gundam: Extreme VS. MaxiBoost ON,2020-07-30,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,7.2,PlayStation 4,78,dataset3,
Hyperdimension Neptunia Victory,2013-03-21,Compile Heart,NIS America,JRPG,Rated T For Teen,7.6,PlayStation 3,55,dataset3,
ARK Park,2018-03-22,Snail Games,Studio Wildcard,First-Person Adventure,Rated T For Teen,4.6,PC,tbd,dataset3,
ARK Park,2018-03-22,Snail Games,Studio Wildcard,First-Person Adventure,Rated T For Teen,4.6,PlayStation 4,46,dataset3,
Yoshi Topsy-Turvy,2005-06-13,Artoon,Nintendo,2D Platformer,Rated E For Everyone,7.7,Game Boy Advance,60,dataset3,
Attack on Titan,2016-08-30,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,,PlayStation 4,74,dataset3,
Attack on Titan,2016-08-30,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,,PlayStation Vita,tbd,dataset3,
Attack on Titan,2016-08-30,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,,PC,tbd,dataset3,
Attack on Titan,2016-08-30,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,,Xbox One,77,dataset3,
The Liar Princess and the Blind Prince,2019-02-12,Nippon Ichi Software,NIS America,Action Adventure,Rated E +10 For Everyone +10,7.3,Nintendo Switch,72,dataset3,
The Liar Princess and the Blind Prince,2019-02-12,Nippon Ichi Software,NIS America,Action Adventure,Rated E +10 For Everyone +10,7.3,PlayStation 4,69,dataset3,
Elements of Destruction,2008-06-18,Frozen Codebase,THQ,Strategy,Rated T For Teen,,Xbox 360,65,dataset3,
Elements of Destruction,2008-06-18,Frozen Codebase,THQ,Strategy,Rated T For Teen,,Nintendo DS,tbd,dataset3,
60 Parsecs!,2018-09-18,Robot Gentleman,Robot Gentleman,Adventure,,7.1,PC,68,dataset3,
60 Parsecs!,2018-09-18,Robot Gentleman,Robot Gentleman,Adventure,,7.1,Nintendo Switch,tbd,dataset3,
60 Parsecs!,2018-09-18,Robot Gentleman,Robot Gentleman,Adventure,,7.1,iOS,tbd,dataset3,
60 Parsecs!,2018-09-18,Robot Gentleman,Robot Gentleman,Adventure,,7.1,Xbox One,tbd,dataset3,
Kingdom Hearts HD 2.5 ReMIX,2014-12-02,Square Enix,Square Enix,Compilation,Rated E +10 For Everyone +10,8.8,PlayStation 3,81,dataset3,
Lethal Skies Elite Pilot: Team SW,2002-05-31,Bit Town,Sammy Studios,Aircraft Combat Sim,Rated E For Everyone,,PlayStation 2,59,dataset3,
Session: Skate Sim,2022-09-22,Crea-ture Studios,Nacon,Skating,Rated T For Teen,4.9,PC,73,dataset3,
Session: Skate Sim,2022-09-22,Crea-ture Studios,Nacon,Skating,Rated T For Teen,4.9,Xbox Series X / S,64,dataset3,
Session: Skate Sim,2022-09-22,Crea-ture Studios,Nacon,Skating,Rated T For Teen,4.9,PlayStation 5,67,dataset3,
Session: Skate Sim,2022-09-22,Crea-ture Studios,Nacon,Skating,Rated T For Teen,4.9,PlayStation 4,tbd,dataset3,
Session: Skate Sim,2022-09-22,Crea-ture Studios,Nacon,Skating,Rated T For Teen,4.9,Nintendo Switch,48,dataset3,
Call of Duty: Modern Warfare 3,2023-11-10,Infinity Ward,Activision,Tactical FPS,Rated M For Mature,2.0,Xbox Series X / S,61,dataset3,
Call of Duty: Modern Warfare 3,2023-11-10,Infinity Ward,Activision,Tactical FPS,Rated M For Mature,2.0,PC,57,dataset3,
Call of Duty: Modern Warfare 3,2023-11-10,Infinity Ward,Activision,Tactical FPS,Rated M For Mature,2.0,PlayStation 5,56,dataset3,
Roboto (2011),2011-07-28,Fenix Fire,Fenix Fire,Miscellaneous,,,iOS,70,dataset3,
Tropico,2001-04-05,PopTop Software,Gathering,Management,Rated T For Teen,8.2,PC,85,dataset3,
Tropico,2001-04-05,PopTop Software,Gathering,Management,Rated T For Teen,8.2,iOS,86,dataset3,
